Annotation Cluster 1,Enrichment Score: 21.344612414979288,,,,,,,,,,,
Category,Term,Count,%,PValue,Genes,List Total,Pop Hits,Pop Total,Fold Enrichment,Bonferroni,Benjamini,FDR
GOTERM_CC_FAT,GO:0005875~microtubule associated complex,5,0.506585613,0.965933312,"KIF1C, TRIM54, MAPT, KIF21A, KIFC3",805,146,14413,0.613162597,1,0.999732422,100
,,,,,,,,,,,,
Annotation Cluster 324,Enrichment Score: 0.1584463239555661,,,,,,,,,,,
Category,Term,Count,%,PValue,Genes,List Total,Pop Hits,Pop Total,Fold Enrichment,Bonferroni,Benjamini,FDR
GOTERM_BP_FAT,GO:0021772~olfactory bulb development,4,0.40526849,0.346340699,"ATF5, AGTPBP1, OGDH, CSF1R",849,44,17911,1.917871292,1,0.924345957,99.97524357
GOTERM_BP_FAT,GO:0021988~olfactory lobe development,4,0.40526849,0.372519425,"ATF5, AGTPBP1, OGDH, CSF1R",849,46,17911,1.834485584,1,0.936016953,99.98885716
GOTERM_BP_FAT,GO:0021955~central nervous system neuron axonogenesis,3,0.303951368,0.498538073,"SCN1B, PTEN, EPHB1",849,35,17911,1.808278647,1,0.974372431,99.99986022
GOTERM_BP_FAT,GO:0021954~central nervous system neuron development,5,0.506585613,0.576567026,"ATF5, SCN1B, OGDH, PTEN, EPHB1",849,85,17911,1.240975542,1,0.9869556,99.99999486
GOTERM_BP_FAT,GO:0021879~forebrain neuron differentiation,3,0.303951368,0.855863231,"ATF5, OGDH, CSF1R",849,71,17911,0.891404967,1,0.999681398,100
GOTERM_BP_FAT,GO:0021872~forebrain generation of neurons,3,0.303951368,0.897787556,"ATF5, OGDH, CSF1R",849,80,17911,0.791121908,1,0.999903007,100
GOTERM_BP_FAT,GO:0021953~central nervous system neuron differentiation,7,0.709219858,0.934580539,"ATF5, SCN1B, AGTPBP1, OGDH, PTEN, EPHB1, CSF1R",849,209,17911,0.70658416,1,0.999978982,100
GOTERM_BP_FAT,GO:0021537~telencephalon development,7,0.709219858,0.988452791,"ATF5, AGTPBP1, NR4A3, AQP1, OGDH, PTEN, CSF1R",849,267,17911,0.553093968,1,0.999999936,100
GOTERM_BP_FAT,GO:0030902~hindbrain development,4,0.40526849,0.989739262,"ATF5, AGTPBP1, OGDH, PTPN11",849,173,17911,0.487782294,1,0.999999957,100
GOTERM_BP_FAT,GO:0030900~forebrain development,9,0.911854103,0.999228383,"ATF5, FGFR3, AGTPBP1, AXL, NR4A3, AQP1, OGDH, PTEN, CSF1R",849,413,17911,0.459731859,1,1,100
,,,,,,,,,,,,
Annotation Cluster 325,Enrichment Score: 0.1583115010643713,,,,,,,,,,,
Category,Term,Count,%,PValue,Genes,List Total,Pop Hits,Pop Total,Fold Enrichment,Bonferroni,Benjamini,FDR
GOTERM_BP_FAT,GO:0002381~immunoglobulin production involved in immunoglobulin mediated immune response,4,0.40526849,0.43684886,"ICOSL, TFRC, BCL6, H2-AB1",849,51,17911,1.654634056,1,0.959649785,99.99865248
GOTERM_BP_FAT,GO:0070665~positive regulation of leukocyte proliferation,8,0.810536981,0.488722648,"ICOSL, TFRC, CSF1, STAT5B, BCL6, KITL, GPAM, CD74",849,139,17911,1.214191897,1,0.972508603,99.99979589
GOTERM_BP_FAT,GO:0002208~somatic diversification of immunoglobulins involved in immune response,3,0.303951368,0.597706524,"ICOSL, TFRC, BCL6",849,42,17911,1.506898873,1,0.989032159,99.99999811
GOTERM_BP_FAT,GO:0002204~somatic recombination of immunoglobulin genes involved in immune response,3,0.303951368,0.597706524,"ICOSL, TFRC, BCL6",849,42,17911,1.506898873,1,0.989032159,99.99999811
GOTERM_BP_FAT,GO:0045190~isotype switching,3,0.303951368,0.597706524,"ICOSL, TFRC, BCL6",849,42,17911,1.506898873,1,0.989032159,99.99999811
GOTERM_BP_FAT,GO:0032946~positive regulation of mononuclear cell proliferation,7,0.709219858,0.606278075,"ICOSL, TFRC, CSF1, STAT5B, BCL6, GPAM, CD74",849,133,17911,1.110346538,1,0.989823168,99.99999876
GOTERM_BP_FAT,GO:0002377~immunoglobulin production,6,0.607902736,0.640081431,"ICOSL, TFRC, BCL6, H2-AB1, FAS, IL33",849,115,17911,1.10069135,1,0.992620056,99.99999979
GOTERM_BP_FAT,GO:0016447~somatic recombination of immunoglobulin gene segments,3,0.303951368,0.670379805,"ICOSL, TFRC, BCL6",849,48,17911,1.318536514,1,0.994644618,99.99999996
GOTERM_BP_FAT,GO:0016445~somatic diversification of immunoglobulins,3,0.303951368,0.722497346,"ICOSL, TFRC, BCL6",849,53,17911,1.194146276,1,0.996966451,100
GOTERM_BP_FAT,GO:0050671~positive regulation of lymphocyte proliferation,6,0.607902736,0.74876057,"ICOSL, TFRC, STAT5B, BCL6, GPAM, CD74",849,131,17911,0.966255766,1,0.997880543,100
GOTERM_BP_FAT,GO:0002562~somatic diversification of immune receptors via germline recombination within a single locus,3,0.303951368,0.759025723,"ICOSL, TFRC, BCL6",849,57,17911,1.110346538,1,0.998137388,100
GOTERM_BP_FAT,GO:0016444~somatic cell DNA recombination,3,0.303951368,0.759025723,"ICOSL, TFRC, BCL6",849,57,17911,1.110346538,1,0.998137388,100
GOTERM_BP_FAT,GO:0002637~regulation of immunoglobulin production,3,0.303951368,0.775679307,"TFRC, BCL6, IL33",849,59,17911,1.072707672,1,0.998573443,100
GOTERM_BP_FAT,GO:0002200~somatic diversification of immune receptors,3,0.303951368,0.805985859,"ICOSL, TFRC, BCL6",849,63,17911,1.004599248,1,0.999144094,100
GOTERM_BP_FAT,GO:0002312~B cell activation involved in immune response,3,0.303951368,0.81972943,"ICOSL, TFRC, BCL6",849,65,17911,0.973688502,1,0.999344835,100
GOTERM_BP_FAT,GO:0002285~lymphocyte activation involved in immune response,7,0.709219858,0.837436941,"ICAM1, LAMP1, ICOSL, TFRC, IRF1, BCL6, SEMA4A",849,174,17911,0.848713158,1,0.999538412,100
GOTERM_BP_FAT,GO:0002366~leukocyte activation involved in immune response,9,0.911854103,0.891394091,"ICAM1, LAMP1, ICOSL, TFRC, IRF1, BCL6, NR4A3, IL33, SEMA4A",849,242,17911,0.784583711,1,0.999880147,100
GOTERM_BP_FAT,GO:0006310~DNA recombination,3,0.303951368,0.999799867,"ICOSL, TFRC, BCL6",849,226,17911,0.280043153,1,1,100
,,,,,,,,,,,,
Annotation Cluster 326,Enrichment Score: 0.15701213117581478,,,,,,,,,,,
Category,Term,Count,%,PValue,Genes,List Total,Pop Hits,Pop Total,Fold Enrichment,Bonferroni,Benjamini,FDR
GOTERM_BP_FAT,GO:0048172~regulation of short-term neuronal synaptic plasticity,3,0.303951368,0.208647457,"RAB3A, BDNF, SYNGR1",849,18,17911,3.516097369,1,0.818886547,98.96462666
GOTERM_CC_FAT,GO:0030133~transport vesicle,18,1.823708207,0.575891618,"RAB3A, LYZ2, CNST, FGFR3, PTPRN2, TGOLN1, MME, IL33, ATP6V1G1, SYNGR1, YIF1A, DTNBP1, CYB561, AI314180, SLC17A7, LAMP1, BDNF, SLC2A4",805,312,14413,1.032943144,1,0.95948476,99.99974909
GOTERM_CC_FAT,GO:0008021~synaptic vesicle,9,0.911854103,0.654423312,"SLC17A7, LAMP1, RAB3A, BDNF, PTPRN2, MME, ATP6V1G1, SYNGR1, DTNBP1",805,157,14413,1.026363888,1,0.974538687,99.99998845
GOTERM_CC_FAT,GO:0030672~synaptic vesicle membrane,4,0.40526849,0.72978846,"SLC17A7, PTPRN2, SYNGR1, DTNBP1",805,67,14413,1.068916288,1,0.985907813,99.99999971
GOTERM_CC_FAT,GO:0099501~exocytic vesicle membrane,4,0.40526849,0.72978846,"SLC17A7, PTPRN2, SYNGR1, DTNBP1",805,67,14413,1.068916288,1,0.985907813,99.99999971
GOTERM_CC_FAT,GO:0070382~exocytic vesicle,9,0.911854103,0.750131182,"SLC17A7, LAMP1, RAB3A, BDNF, PTPRN2, MME, ATP6V1G1, SYNGR1, DTNBP1",805,172,14413,0.93685541,1,0.988603563,99.99999991
GOTERM_BP_FAT,GO:0048168~regulation of neuronal synaptic plasticity,3,0.303951368,0.812970383,"RAB3A, BDNF, SYNGR1",849,64,17911,0.988902385,1,0.999258449,100
GOTERM_CC_FAT,GO:0043195~terminal bouton,5,0.506585613,0.890074177,"RAB3A, BDNF, PACSIN1, PTPRN2, SYNGR1",805,115,14413,0.778449905,1,0.997258815,100
GOTERM_BP_FAT,GO:0048167~regulation of synaptic plasticity,6,0.607902736,0.914583222,"RAB3A, BDNF, RASGRF2, MAPT, SYNGR1, PTEN",849,172,17911,0.735927356,1,0.999947579,100
GOTERM_CC_FAT,GO:0030658~transport vesicle membrane,5,0.506585613,0.920711975,"SLC17A7, PTPRN2, SYNGR1, CYB561, DTNBP1",805,124,14413,0.721949509,1,0.998628794,100
GOTERM_CC_FAT,GO:0098793~presynapse,12,1.215805471,0.979207639,"SLC17A7, LAMP1, RAB3A, BDNF, PACSIN1, AP1S2, PTPRN2, MME, ATP6V1G1, SYNGR1, APBB1, DTNBP1",805,330,14413,0.651067194,1,0.999908173,100
,,,,,,,,,,,,
Annotation Cluster 327,Enrichment Score: 0.15511593674274013,,,,,,,,,,,
Category,Term,Count,%,PValue,Genes,List Total,Pop Hits,Pop Total,Fold Enrichment,Bonferroni,Benjamini,FDR
GOTERM_BP_FAT,GO:0032608~interferon-beta production,3,0.303951368,0.597706524,"MAVS, ATG9A, IRF1",849,42,17911,1.506898873,1,0.989032159,99.99999811
GOTERM_BP_FAT,GO:0032648~regulation of interferon-beta production,3,0.303951368,0.623193169,"MAVS, ATG9A, IRF1",849,44,17911,1.438403469,1,0.991278359,99.99999947
GOTERM_BP_FAT,GO:0032479~regulation of type I interferon production,3,0.303951368,0.791317642,"MAVS, ATG9A, IRF1",849,61,17911,1.037536929,1,0.998906156,100
GOTERM_BP_FAT,GO:0032606~type I interferon production,3,0.303951368,0.812970383,"MAVS, ATG9A, IRF1",849,64,17911,0.988902385,1,0.999258449,100
,,,,,,,,,,,,
Annotation Cluster 328,Enrichment Score: 0.1544790029494543,,,,,,,,,,,
Category,Term,Count,%,PValue,Genes,List Total,Pop Hits,Pop Total,Fold Enrichment,Bonferroni,Benjamini,FDR
GOTERM_BP_FAT,GO:0001889~liver development,8,0.810536981,0.611615101,"LIMS2, ACADM, PTPN3, RB1CC1, STAT5B, AK4, SOD2, MPST",849,156,17911,1.081876114,1,0.990313616,99.99999905
GOTERM_BP_FAT,GO:0061008~hepaticobiliary system development,8,0.810536981,0.631619319,"LIMS2, ACADM, PTPN3, RB1CC1, STAT5B, AK4, SOD2, MPST",849,159,17911,1.061463357,1,0.992012584,99.99999966
GOTERM_BP_FAT,GO:0048732~gland development,19,1.925025329,0.890490696,"XDH, SCD1, ACADM, LIMS2, PTPN3, PSAP, CSF1, FKBP4, STAT5B, CST3, HK2, SIX4, AK4, PTEN, SOD2, LY6E, RB1CC1, LRP5, MPST",849,488,17911,0.821383402,1,0.999877447,100
,,,,,,,,,,,,
Annotation Cluster 329,Enrichment Score: 0.15235027518917207,,,,,,,,,,,
Category,Term,Count,%,PValue,Genes,List Total,Pop Hits,Pop Total,Fold Enrichment,Bonferroni,Benjamini,FDR
GOTERM_BP_FAT,GO:0050931~pigment cell differentiation,3,0.303951368,0.513635896,"MREG, KITL, SOD2",849,36,17911,1.758048685,1,0.977586576,99.99992306
GOTERM_BP_FAT,GO:0048066~developmental pigmentation,3,0.303951368,0.712663622,"MREG, KITL, SOD2",849,52,17911,1.217110628,1,0.996643059,100
GOTERM_BP_FAT,GO:0043473~pigmentation,3,0.303951368,0.953694363,"MREG, KITL, SOD2",849,100,17911,0.632897527,1,0.999993213,100
,,,,,,,,,,,,
Annotation Cluster 330,Enrichment Score: 0.14829584729441073,,,,,,,,,,,
Category,Term,Count,%,PValue,Genes,List Total,Pop Hits,Pop Total,Fold Enrichment,Bonferroni,Benjamini,FDR
GOTERM_BP_FAT,GO:0032941~secretion by tissue,5,0.506585613,0.630646589,"XDH, P2RY2, STAT5B, HK2, AQP1",849,91,17911,1.159152979,1,0.991968669,99.99999964
GOTERM_BP_FAT,GO:0007595~lactation,3,0.303951368,0.659051065,"XDH, STAT5B, HK2",849,47,17911,1.346590482,1,0.99399697,99.99999993
GOTERM_BP_FAT,GO:0007589~body fluid secretion,5,0.506585613,0.664136072,"XDH, P2RY2, STAT5B, HK2, AQP1",849,95,17911,1.110346538,1,0.994237434,99.99999994
GOTERM_BP_FAT,GO:0030879~mammary gland development,5,0.506585613,0.924388267,"XDH, CSF1, STAT5B, HK2, LRP5",849,148,17911,0.71272244,1,0.999965923,100
,,,,,,,,,,,,
Annotation Cluster 331,Enrichment Score: 0.14595639101222635,,,,,,,,,,,
Category,Term,Count,%,PValue,Genes,List Total,Pop Hits,Pop Total,Fold Enrichment,Bonferroni,Benjamini,FDR
GOTERM_CC_FAT,GO:0030140~trans-Golgi network transport vesicle,3,0.303951368,0.44921516,"LYZ2, SLC2A4, TGOLN1",805,27,14413,1.989371981,1,0.921891561,99.98723739
GOTERM_CC_FAT,GO:0005798~Golgi-associated vesicle,4,0.40526849,0.773376362,"LYZ2, PACSIN1, SLC2A4, TGOLN1",805,72,14413,0.99468599,1,0.990307569,99.99999998
GOTERM_CC_FAT,GO:0030135~coated vesicle,8,0.810536981,0.85923417,"LYZ2, PACSIN1, SLC2A4, TGOLN1, YIF1A, WIPI1, ABCB4, AI314180",805,174,14413,0.823188406,1,0.996428719,100
GOTERM_CC_FAT,GO:0030136~clathrin-coated vesicle,5,0.506585613,0.87340887,"LYZ2, SLC2A4, TGOLN1, WIPI1, ABCB4",805,111,14413,0.806502154,1,0.996655199,100
,,,,,,,,,,,,
Annotation Cluster 332,Enrichment Score: 0.13869863529481188,,,,,,,,,,,
Category,Term,Count,%,PValue,Genes,List Total,Pop Hits,Pop Total,Fold Enrichment,Bonferroni,Benjamini,FDR
GOTERM_MF_FAT,GO:0015293~symporter activity,7,0.709219858,0.674679457,"SLC17A7, SLC12A7, SLC38A3, SLC36A2, SLC16A1, SLC2A4, SLC22A5",793,144,16866,1.03389029,1,0.995606214,99.99999925
GOTERM_MF_FAT,GO:0015291~secondary active transmembrane transporter activity,11,1.114488349,0.709934122,"SLC17A7, SLC12A7, ANK, SLC38A3, SLC36A2, SLC16A1, SLC9A6, SLC2A4, SLC41A1, SLC22A5, SLCO5A1",793,243,16866,0.962776143,1,0.997180468,99.99999989
GOTERM_MF_FAT,GO:0015294~solute:cation symporter activity,4,0.40526849,0.800918927,"SLC17A7, SLC12A7, SLC36A2, SLC2A4",793,90,16866,0.945271122,1,0.999246423,100
,,,,,,,,,,,,
Annotation Cluster 333,Enrichment Score: 0.13812080114810013,,,,,,,,,,,
Category,Term,Count,%,PValue,Genes,List Total,Pop Hits,Pop Total,Fold Enrichment,Bonferroni,Benjamini,FDR
GOTERM_BP_FAT,GO:0008053~mitochondrial fusion,3,0.303951368,0.333055812,"MFN2, MFN1, BNIP3",849,25,17911,2.531590106,1,0.917883733,99.96332686
GOTERM_BP_FAT,GO:0048284~organelle fusion,8,0.810536981,0.597962491,"MFN2, MFN1, RAB3A, DYSF, VAMP5, UBQLN4, BNIP3, FYCO1",849,154,17911,1.095926453,1,0.989028537,99.99999813
GOTERM_BP_FAT,GO:0061025~membrane fusion,7,0.709219858,0.821090426,"MFN2, MFN1, RAB3A, DYSF, UBXN2A, VAMP5, BNIP3",849,170,17911,0.86868288,1,0.99935949,100
GOTERM_BP_FAT,GO:0016050~vesicle organization,9,0.911854103,0.837558225,"SLC17A7, RAB3A, DYSF, VAMP5, AQP1, TRIM72, DTNBP1, SRGN, ATP8A1",849,224,17911,0.847630616,1,0.999537533,100
GOTERM_BP_FAT,GO:0044801~single-organism membrane fusion,6,0.607902736,0.843730283,"MFN2, MFN1, RAB3A, DYSF, VAMP5, BNIP3",849,150,17911,0.843863369,1,0.999597119,100
GOTERM_BP_FAT,GO:0006906~vesicle fusion,3,0.303951368,0.963707285,"RAB3A, DYSF, VAMP5",849,106,17911,0.597073138,1,0.999996945,100
GOTERM_BP_FAT,GO:0090174~organelle membrane fusion,3,0.303951368,0.969189407,"RAB3A, DYSF, VAMP5",849,110,17911,0.575361388,1,0.999998261,100
,,,,,,,,,,,,
Annotation Cluster 334,Enrichment Score: 0.13693101544569375,,,,,,,,,,,
Category,Term,Count,%,PValue,Genes,List Total,Pop Hits,Pop Total,Fold Enrichment,Bonferroni,Benjamini,FDR
GOTERM_BP_FAT,GO:0006023~aminoglycan biosynthetic process,4,0.40526849,0.610473947,"ANGPT1, B3GNT3, EXTL1, GPC1",849,66,17911,1.278580862,1,0.990242537,99.99999899
GOTERM_BP_FAT,GO:0006022~aminoglycan metabolic process,6,0.607902736,0.676915864,"GNS, ANGPT1, B3GNT3, DCN, EXTL1, GPC1",849,120,17911,1.054829211,1,0.994973046,99.99999997
GOTERM_BP_FAT,GO:0030203~glycosaminoglycan metabolic process,5,0.506585613,0.731672759,"GNS, ANGPT1, DCN, EXTL1, GPC1",849,104,17911,1.014258857,1,0.997283629,100
GOTERM_BP_FAT,GO:0006024~glycosaminoglycan biosynthetic process,3,0.303951368,0.798770176,"ANGPT1, EXTL1, GPC1",849,62,17911,1.020802462,1,0.999025885,100
GOTERM_BP_FAT,GO:0006029~proteoglycan metabolic process,3,0.303951368,0.855863231,"DCN, EXTL1, GPC1",849,71,17911,0.891404967,1,0.999681398,100
,,,,,,,,,,,,
Annotation Cluster 335,Enrichment Score: 0.1352752467802482,,,,,,,,,,,
Category,Term,Count,%,PValue,Genes,List Total,Pop Hits,Pop Total,Fold Enrichment,Bonferroni,Benjamini,FDR
GOTERM_BP_FAT,GO:0044344~cellular response to fibroblast growth factor stimulus,5,0.506585613,0.664136072,"ZFP36, FGFR3, FGF16, NR4A1, GPC1",849,95,17911,1.110346538,1,0.994237434,99.99999994
GOTERM_BP_FAT,GO:0071774~response to fibroblast growth factor,5,0.506585613,0.710369098,"ZFP36, FGFR3, FGF16, NR4A1, GPC1",849,101,17911,1.044385357,1,0.996560759,100
GOTERM_BP_FAT,GO:0008543~fibroblast growth factor receptor signaling pathway,3,0.303951368,0.832593718,"FGFR3, FGF16, GPC1",849,67,17911,0.944623174,1,0.999492849,100
,,,,,,,,,,,,
Annotation Cluster 336,Enrichment Score: 0.13456470995393166,,,,,,,,,,,
Category,Term,Count,%,PValue,Genes,List Total,Pop Hits,Pop Total,Fold Enrichment,Bonferroni,Benjamini,FDR
GOTERM_CC_FAT,GO:0031985~Golgi cisterna,6,0.607902736,0.68763905,"GAL3ST3, LYZ2, SORL1, IIGP1, SAR1B, GOLGA3",805,103,14413,1.042971718,1,0.980931154,99.99999747
GOTERM_CC_FAT,GO:0032580~Golgi cisterna membrane,4,0.40526849,0.756678199,"GAL3ST3, IIGP1, SAR1B, GOLGA3",805,70,14413,1.02310559,1,0.989083739,99.99999994
GOTERM_CC_FAT,GO:0005795~Golgi stack,7,0.709219858,0.758637169,"GAL3ST3, LYZ2, SORL1, TMBIM4, IIGP1, SAR1B, GOLGA3",805,133,14413,0.942334096,1,0.988905112,99.99999995
,,,,,,,,,,,,
Annotation Cluster 337,Enrichment Score: 0.1332496288295534,,,,,,,,,,,
Category,Term,Count,%,PValue,Genes,List Total,Pop Hits,Pop Total,Fold Enrichment,Bonferroni,Benjamini,FDR
GOTERM_BP_FAT,GO:0002377~immunoglobulin production,6,0.607902736,0.640081431,"ICOSL, TFRC, BCL6, H2-AB1, FAS, IL33",849,115,17911,1.10069135,1,0.992620056,99.99999979
GOTERM_BP_FAT,GO:0002696~positive regulation of leukocyte activation,14,1.418439716,0.649401477,"ICOSL, STAT5B, AXL, H2-AB1, ZBTB16, NR4A3, IL33, CD74, LAMP1, TFRC, IRF1, BCL6, IGKC, GPAM",849,296,17911,0.997811416,1,0.993296021,99.99999987
GOTERM_BP_FAT,GO:0050867~positive regulation of cell activation,14,1.418439716,0.70829961,"ICOSL, STAT5B, AXL, H2-AB1, ZBTB16, NR4A3, IL33, CD74, LAMP1, TFRC, IRF1, BCL6, IGKC, GPAM",849,309,17911,0.955832295,1,0.996461093,100
GOTERM_BP_FAT,GO:0002263~cell activation involved in immune response,10,1.013171226,0.821706272,"1810011O10RIK, ICAM1, LAMP1, ICOSL, TFRC, IRF1, BCL6, NR4A3, IL33, SEMA4A",849,244,17911,0.864614107,1,0.999365756,100
GOTERM_BP_FAT,GO:0002366~leukocyte activation involved in immune response,9,0.911854103,0.891394091,"ICAM1, LAMP1, ICOSL, TFRC, IRF1, BCL6, NR4A3, IL33, SEMA4A",849,242,17911,0.784583711,1,0.999880147,100
,,,,,,,,,,,,
Annotation Cluster 338,Enrichment Score: 0.13120201123923045,,,,,,,,,,,
Category,Term,Count,%,PValue,Genes,List Total,Pop Hits,Pop Total,Fold Enrichment,Bonferroni,Benjamini,FDR
GOTERM_BP_FAT,GO:0032689~negative regulation of interferon-gamma production,3,0.303951368,0.435259948,"AXL, ZC3H12A, IL33",849,31,17911,2.041604924,1,0.959123179,99.99857625
GOTERM_BP_FAT,GO:0032649~regulation of interferon-gamma production,3,0.303951368,0.958992712,"AXL, ZC3H12A, IL33",849,103,17911,0.614463618,1,0.999995435,100
GOTERM_BP_FAT,GO:0032609~interferon-gamma production,3,0.303951368,0.967898805,"AXL, ZC3H12A, IL33",849,109,17911,0.580639933,1,0.999997999,100
,,,,,,,,,,,,
Annotation Cluster 339,Enrichment Score: 0.1263083052965944,,,,,,,,,,,
Category,Term,Count,%,PValue,Genes,List Total,Pop Hits,Pop Total,Fold Enrichment,Bonferroni,Benjamini,FDR
GOTERM_BP_FAT,GO:0090287~regulation of cellular response to growth factor stimulus,13,1.317122594,0.454586958,"XDH, NBL1, RGMA, FLT1, SLC9A6, HFE2, LRG1, FGF16, ANGPT1, DCN, HTRA3, GPC1, CYR61",849,238,17911,1.152334432,1,0.965056545,99.99927878
GOTERM_BP_FAT,GO:0030510~regulation of BMP signaling pathway,5,0.506585613,0.585888204,"NBL1, RGMA, HFE2, HTRA3, CYR61",849,86,17911,1.226545594,1,0.987846742,99.99999667
GOTERM_BP_FAT,GO:0030514~negative regulation of BMP signaling pathway,3,0.303951368,0.659051065,"NBL1, HFE2, HTRA3",849,47,17911,1.346590482,1,0.99399697,99.99999993
GOTERM_BP_FAT,GO:0090288~negative regulation of cellular response to growth factor stimulus,6,0.607902736,0.717684715,"XDH, NBL1, HFE2, DCN, HTRA3, GPC1",849,126,17911,1.004599248,1,0.996825762,100
GOTERM_BP_FAT,GO:0071773~cellular response to BMP stimulus,7,0.709219858,0.798860344,"NBL1, RGMA, KCND3, HFE2, ID1, HTRA3, CYR61",849,165,17911,0.895006603,1,0.99902322,100
GOTERM_BP_FAT,GO:0071772~response to BMP,7,0.709219858,0.798860344,"NBL1, RGMA, KCND3, HFE2, ID1, HTRA3, CYR61",849,165,17911,0.895006603,1,0.99902322,100
GOTERM_BP_FAT,GO:0030509~BMP signaling pathway,6,0.607902736,0.851747117,"NBL1, RGMA, HFE2, ID1, HTRA3, CYR61",849,152,17911,0.832759903,1,0.999652755,100
GOTERM_BP_FAT,GO:0090101~negative regulation of transmembrane receptor protein serine/threonine kinase signaling pathway,4,0.40526849,0.858333475,"NBL1, MAGI2, HFE2, HTRA3",849,100,17911,0.843863369,1,0.999700356,100
GOTERM_BP_FAT,GO:0090092~regulation of transmembrane receptor protein serine/threonine kinase signaling pathway,7,0.709219858,0.936369087,"NBL1, RGMA, MAGI2, HFE2, LRG1, HTRA3, CYR61",849,210,17911,0.703219474,1,0.999980652,100
GOTERM_BP_FAT,GO:0007178~transmembrane receptor protein serine/threonine kinase signaling pathway,9,0.911854103,0.991463982,"NBL1, RGMA, NCEH1, MAGI2, HFE2, LRG1, ID1, HTRA3, CYR61",849,337,17911,0.563410261,1,0.999999976,100
,,,,,,,,,,,,
Annotation Cluster 340,Enrichment Score: 0.12254216129601783,,,,,,,,,,,
Category,Term,Count,%,PValue,Genes,List Total,Pop Hits,Pop Total,Fold Enrichment,Bonferroni,Benjamini,FDR
GOTERM_BP_FAT,GO:0036465~synaptic vesicle recycling,3,0.303951368,0.418769442,"RAB3A, PACSIN1, AP1S2",849,30,17911,2.109658422,1,0.954124316,99.99750216
GOTERM_BP_FAT,GO:0099504~synaptic vesicle cycle,6,0.607902736,0.559104802,"SLC17A7, RAB3A, PACSIN1, AP1S2, MAGI2, PTEN",849,105,17911,1.205519098,1,0.984773537,99.99998869
GOTERM_BP_FAT,GO:0051648~vesicle localization,9,0.911854103,0.676837717,"RAB3A, PACSIN1, AP1S2, MAGI2, MREG, FYCO1, PTEN, WIPI1, DTNBP1",849,189,17911,1.004599248,1,0.994986763,99.99999997
GOTERM_BP_FAT,GO:0097479~synaptic vesicle localization,6,0.607902736,0.697773669,"RAB3A, PACSIN1, AP1S2, MAGI2, PTEN, DTNBP1",849,123,17911,1.029101669,1,0.996029653,99.99999999
GOTERM_BP_FAT,GO:0051640~organelle localization,18,1.823708207,0.819132225,"RAB3A, MAGI2, PLEKHM2, ATP6AP1, NR4A3, MREG, PTEN, WIPI1, DTNBP1, MFN2, PLIN5, MTM1, PACSIN1, AP1S2, MAPT, SYNJ2, FYCO1, MYO5B",849,433,17911,0.876994263,1,0.999338734,100
GOTERM_BP_FAT,GO:0051650~establishment of vesicle localization,7,0.709219858,0.845147593,"RAB3A, PACSIN1, AP1S2, MREG, FYCO1, WIPI1, DTNBP1",849,176,17911,0.83906869,1,0.999606255,100
GOTERM_BP_FAT,GO:0097480~establishment of synaptic vesicle localization,4,0.40526849,0.91697911,"RAB3A, PACSIN1, AP1S2, DTNBP1",849,116,17911,0.727468421,1,0.999952934,100
GOTERM_BP_FAT,GO:0048489~synaptic vesicle transport,4,0.40526849,0.91697911,"RAB3A, PACSIN1, AP1S2, DTNBP1",849,116,17911,0.727468421,1,0.999952934,100
GOTERM_BP_FAT,GO:0099003~vesicle mediated transport in synapse,3,0.303951368,0.936181743,"RAB3A, PACSIN1, AP1S2",849,92,17911,0.687932094,1,0.999980556,100
GOTERM_BP_FAT,GO:0051656~establishment of organelle localization,10,1.013171226,0.987518933,"RAB3A, PACSIN1, AP1S2, MAPT, ATP6AP1, NR4A3, MREG, FYCO1, WIPI1, DTNBP1",849,353,17911,0.597636947,1,0.99999992,100
,,,,,,,,,,,,
Annotation Cluster 341,Enrichment Score: 0.1205889276030233,,,,,,,,,,,
Category,Term,Count,%,PValue,Genes,List Total,Pop Hits,Pop Total,Fold Enrichment,Bonferroni,Benjamini,FDR
GOTERM_BP_FAT,GO:0043039~tRNA aminoacylation,3,0.303951368,0.670379805,"QRSL1, DARS, F13A1",849,48,17911,1.318536514,1,0.994644618,99.99999996
GOTERM_BP_FAT,GO:0043038~amino acid activation,3,0.303951368,0.681401632,"QRSL1, DARS, F13A1",849,49,17911,1.291627605,1,0.995217731,99.99999998
GOTERM_BP_FAT,GO:0006399~tRNA metabolic process,5,0.506585613,0.951719845,"QRSL1, DARS, F13A1, TRMT5, CDK5RAP1",849,162,17911,0.651129142,1,0.999992301,100
,,,,,,,,,,,,
Annotation Cluster 342,Enrichment Score: 0.11713734517561018,,,,,,,,,,,
Category,Term,Count,%,PValue,Genes,List Total,Pop Hits,Pop Total,Fold Enrichment,Bonferroni,Benjamini,FDR
GOTERM_BP_FAT,GO:0060348~bone development,10,1.013171226,0.585430617,"PTPN6, TESC, DHRS3, FGFR3, SCUBE2, ATP6AP1, CYP26B1, PAPSS2, PTPN11, LRP5",849,196,17911,1.076356338,1,0.987821331,99.9999966
GOTERM_BP_FAT,GO:0060349~bone morphogenesis,5,0.506585613,0.68008428,"DHRS3, FGFR3, SCUBE2, CYP26B1, LRP5",849,97,17911,1.087452795,1,0.99514353,99.99999998
